#\*l[\oA]	F(\*l)
 11021.2  1.00748e+00
 11021.8  9.90365e-01
 11022.5  1.00807e+00
 11023.1  1.04696e+00
 11023.7  9.18195e-01
 11024.4  1.00240e+00
 11025.0  1.02801e+00
 11025.7  1.02661e+00
 11026.3  1.05898e+00
 11026.9  1.11667e+00
 11027.6  1.02087e+00
 11028.2  1.01545e+00
 11028.8  1.02798e+00
 11029.5  8.89803e-01
 11030.1  -2.06716e-03
 11030.7  0.00000e+00
 11031.4  0.00000e+00
 11032.0  0.00000e+00
 11032.6  0.00000e+00
 11033.3  0.00000e+00
 11033.9  0.00000e+00
 11034.5  0.00000e+00
 11035.2  0.00000e+00
 11035.8  0.00000e+00
 11036.4  0.00000e+00
 11037.1  0.00000e+00
 11037.7  0.00000e+00
