#\*l[\oA]	F(\*l)
 10870.2  1.12011e+00
 10870.8  1.14787e+00
 10871.4  1.06949e+00
 10872.1  1.02653e+00
 10872.7  1.00535e+00
 10873.3  1.02258e+00
 10874.0  1.04341e+00
 10874.6  1.05432e+00
 10875.2  1.04409e+00
 10875.9  9.98012e-01
 10876.5  1.02458e+00
 10877.1  9.50630e-01
 10877.8  9.71131e-01
 10878.4  1.01756e+00
 10879.0  1.06336e+00
 10879.7  1.02661e+00
 10880.3  1.08446e+00
 10880.9  1.02349e+00
 10881.6  1.05918e+00
 10882.2  1.03505e+00
 10882.9  9.99669e-01
 10883.5  1.04667e+00
 10884.1  1.09690e+00
 10884.8  1.05969e+00
 10885.4  1.03397e+00
 10886.0  1.01924e+00
 10886.7  1.04215e+00
 10887.3  1.08897e+00
 10887.9  9.48561e-01
 10888.6  1.04038e+00
 10889.2  1.03511e+00
 10889.8  9.96257e-01
 10890.5  9.74378e-01
 10891.1  9.52593e-01
 10891.7  9.91046e-01
 10892.4  9.72726e-01
 10893.0  1.06788e+00
 10893.6  1.04717e+00
 10894.3  1.01701e+00
 10894.9  1.04213e+00
 10895.5  9.93426e-01
 10896.2  1.05960e+00
 10896.8  1.04931e+00
 10897.4  9.42782e-01
 10898.1  1.06556e+00
 10898.7  1.06862e+00
 10899.4  9.97956e-01
 10900.0  9.24415e-01
 10900.6  8.41608e-01
 10901.3  9.23286e-01
 10901.9  1.02184e+00
 10902.5  1.01947e+00
 10903.2  9.90328e-01
 10903.8  9.76113e-01
 10904.4  1.02549e+00
 10905.1  9.93963e-01
 10905.7  1.08208e+00
 10906.3  1.11595e+00
 10907.0  1.12206e+00
 10907.6  1.12639e+00
 10908.2  1.13479e+00
 10908.9  1.05408e+00
 10909.5  1.02499e+00
 10910.1  1.05251e+00
 10910.8  9.81203e-01
 10911.4  8.92763e-01
 10912.0  8.18054e-01
 10912.7  8.37415e-01
 10913.3  8.98292e-01
 10914.0  9.09607e-01
 10914.6  1.09848e+00
 10915.2  1.12956e+00
 10915.9  1.09757e+00
 10916.5  1.04218e+00
 10917.1  1.08063e+00
 10917.8  9.87966e-01
 10918.4  1.01157e+00
 10919.0  9.94037e-01
 10919.7  1.14685e+00
 10920.3  1.01977e+00
 10920.9  1.02670e+00
 10921.6  9.34176e-01
 10922.2  7.39637e-01
 10922.8  8.22811e-01
 10923.5  9.39538e-01
 10924.1  8.58436e-01
 10924.7  9.21069e-01
 10925.4  1.01337e+00
 10926.0  1.10490e+00
 10926.6  1.10399e+00
 10927.3  1.00307e+00
 10927.9  1.06851e+00
 10928.5  9.92909e-01
 10929.2  1.07571e+00
 10929.8  9.37626e-01
 10930.5  9.66512e-01
 10931.1  1.00067e+00
 10931.7  1.04640e+00
 10932.4  1.00187e+00
 10933.0  9.56286e-01
 10933.6  1.03202e+00
 10934.3  1.42720e+00
 10934.9  1.98242e+00
 10935.5  2.67573e+00
 10936.2  2.88655e+00
 10936.8  2.14733e+00
 10937.4  1.54764e+00
 10938.1  1.17095e+00
 10938.7  1.10303e+00
 10939.3  9.86204e-01
 10940.0  1.05105e+00
 10940.6  1.04441e+00
 10941.2  1.01734e+00
 10941.9  1.06376e+00
 10942.5  1.00377e+00
 10943.1  9.41767e-01
 10943.8  9.65359e-01
 10944.4  9.34987e-01
 10945.0  9.12354e-01
 10945.7  8.82788e-01
 10946.3  9.71198e-01
 10947.0  9.99653e-01
 10947.6  9.47658e-01
 10948.2  9.57221e-01
 10948.9  8.76756e-01
 10949.5  7.56875e-01
 10950.1  8.72249e-01
 10950.8  8.94993e-01
 10951.4  1.06890e+00
 10952.0  1.10617e+00
 10952.7  1.05554e+00
 10953.3  9.93614e-01
 10953.9  9.44335e-01
 10954.6  1.03399e+00
 10955.2  9.23021e-01
 10955.8  8.62542e-01
 10956.5  9.38078e-01
 10957.1  9.75474e-01
 10957.7  9.97963e-01
 10958.4  8.93330e-01
 10959.0  8.89256e-01
 10959.6  9.64104e-01
 10960.3  9.87503e-01
 10960.9  1.02958e+00
 10961.6  1.09365e+00
 10962.2  1.05087e+00
 10962.8  1.10842e+00
 10963.5  1.05711e+00
 10964.1  1.18052e+00
 10964.7  1.21414e+00
 10965.4  1.11834e+00
 10966.0  1.17287e+00
 10966.6  1.19113e+00
 10967.3  1.04006e+00
 10967.9  1.11668e+00
 10968.5  1.09060e+00
 10969.2  1.02874e+00
 10969.8  1.07461e+00
 10970.4  9.67643e-01
 10971.1  1.07830e+00
 10971.7  9.58642e-01
 10972.3  9.74892e-01
 10973.0  1.05277e+00
 10973.6  1.01110e+00
 10974.2  1.05183e+00
 10974.9  9.04323e-01
 10975.5  9.30179e-01
 10976.1  8.73809e-01
 10976.8  1.00489e+00
 10977.4  1.02131e+00
 10978.1  1.00360e+00
 10978.7  1.02147e+00
 10979.3  1.06413e+00
 10980.0  1.08119e+00
 10980.6  1.11470e+00
 10981.2  1.03983e+00
 10981.9  1.07991e+00
 10982.5  1.09547e+00
 10983.1  1.15844e+00
 10983.8  9.50040e-01
