#\*l[\oA]	F(\*l)
 10605.2  9.99677e-01
 10605.9  9.99349e-01
 10606.5  9.89130e-01
 10607.1  1.02295e+00
 10607.8  9.85968e-01
 10608.4  9.85736e-01
 10609.0  9.72853e-01
 10609.7  9.90527e-01
 10610.3  9.81132e-01
 10610.9  9.88167e-01
 10611.6  1.00615e+00
 10612.2  1.01537e+00
 10612.8  1.00315e+00
 10613.5  9.91095e-01
 10614.1  1.00582e+00
 10614.8  1.00528e+00
 10615.4  9.80638e-01
 10616.0  9.94203e-01
 10616.7  9.94920e-01
 10617.3  1.00074e+00
 10617.9  9.87837e-01
 10618.6  9.85349e-01
 10619.2  9.98038e-01
 10619.8  9.96271e-01
 10620.5  9.98217e-01
 10621.1  9.77311e-01
 10621.7  9.66482e-01
 10622.4  9.81810e-01
 10623.0  1.00139e+00
 10623.6  1.03065e+00
 10624.3  9.95780e-01
 10624.9  9.90583e-01
 10625.5  9.88834e-01
 10626.2  1.00240e+00
 10626.8  9.90802e-01
 10627.4  1.01048e+00
 10628.1  1.00143e+00
 10628.7  1.00984e+00
 10629.3  9.92410e-01
 10630.0  9.81894e-01
 10630.6  1.00768e+00
 10631.2  9.90394e-01
 10631.9  1.00234e+00
 10632.5  9.85799e-01
 10633.1  9.93044e-01
 10633.8  9.71645e-01
 10634.4  9.65062e-01
 10635.0  9.83223e-01
 10635.7  9.99734e-01
 10636.3  9.90954e-01
 10637.0  9.98904e-01
 10637.6  1.01671e+00
 10638.2  9.92488e-01
 10638.9  9.94868e-01
 10639.5  1.00290e+00
 10640.1  9.86559e-01
 10640.8  9.98868e-01
 10641.4  9.87976e-01
 10642.0  9.94883e-01
 10642.7  1.00573e+00
 10643.3  9.92745e-01
 10643.9  1.00388e+00
 10644.6  9.74501e-01
 10645.2  9.85860e-01
 10645.8  1.00696e+00
 10646.5  9.76520e-01
 10647.1  1.02844e+00
 10647.7  1.03120e+00
 10648.4  1.01196e+00
 10649.0  9.85997e-01
 10649.6  1.03283e+00
 10650.3  1.01570e+00
 10650.9  1.01581e+00
 10651.5  9.92845e-01
 10652.2  9.88935e-01
 10652.8  9.78284e-01
 10653.4  9.94591e-01
 10654.1  1.02038e+00
 10654.7  1.00470e+00
 10655.3  1.00349e+00
 10656.0  9.91361e-01
 10656.6  9.89405e-01
 10657.2  9.89182e-01
 10657.9  1.00707e+00
 10658.5  9.93565e-01
 10659.2  1.03581e+00
 10659.8  1.00089e+00
 10660.4  1.01745e+00
 10661.1  1.01678e+00
 10661.7  1.01556e+00
 10662.3  9.99714e-01
 10663.0  1.00867e+00
 10663.6  9.94879e-01
 10664.2  1.01466e+00
 10664.9  9.87994e-01
 10665.5  1.01159e+00
 10666.1  1.01511e+00
 10666.8  9.81998e-01
 10667.4  1.01835e+00
 10668.0  1.01692e+00
 10668.7  1.02325e+00
 10669.3  9.88724e-01
 10669.9  1.05702e+00
 10670.6  1.05773e+00
 10671.2  9.99699e-01
 10671.8  1.00238e+00
 10672.5  9.93873e-01
 10673.1  9.86634e-01
 10673.7  9.88264e-01
 10674.4  1.00964e+00
 10675.0  9.90960e-01
 10675.6  1.01353e+00
 10676.3  9.77125e-01
 10676.9  1.02566e+00
 10677.5  1.03038e+00
 10678.2  9.92756e-01
 10678.8  1.03033e+00
 10679.5  1.02710e+00
 10680.1  1.00416e+00
 10680.7  1.00879e+00
 10681.4  1.02812e+00
