#\*l[\oA]	F(\*l)
 10621.4  9.99032e-01
 10622.0  1.00289e+00
 10622.6  1.00649e+00
 10623.3  1.00790e+00
 10623.9  1.00371e+00
 10624.5  9.98340e-01
 10625.2  9.94765e-01
 10625.8  9.93377e-01
 10626.4  9.95128e-01
 10627.1  1.00267e+00
 10627.7  9.89190e-01
 10628.3  9.86239e-01
 10629.0  9.98989e-01
 10629.6  9.94168e-01
 10630.2  9.91200e-01
 10630.9  1.00123e+00
 10631.5  1.00705e+00
 10632.1  1.02083e+00
 10632.8  1.00845e+00
 10633.4  9.93814e-01
 10634.0  9.98344e-01
 10634.7  1.00108e+00
 10635.3  9.97313e-01
 10636.0  9.89986e-01
 10636.6  9.86920e-01
 10637.2  9.93407e-01
 10637.9  1.00879e+00
 10638.5  1.00992e+00
 10639.1  1.00322e+00
 10639.8  1.00007e+00
 10640.4  9.96382e-01
 10641.0  9.99302e-01
 10641.7  1.00134e+00
 10642.3  9.95967e-01
 10642.9  9.98007e-01
 10643.6  9.95526e-01
 10644.2  9.95942e-01
 10644.8  9.98856e-01
 10645.5  9.92433e-01
 10646.1  9.86054e-01
 10646.7  9.93909e-01
 10647.4  9.96926e-01
 10648.0  9.88624e-01
 10648.6  9.89213e-01
 10649.3  1.00161e+00
 10649.9  1.01346e+00
 10650.5  1.00429e+00
 10651.2  9.97782e-01
 10651.8  9.98269e-01
 10652.4  1.00435e+00
 10653.1  1.00524e+00
 10653.7  1.00276e+00
 10654.3  9.96487e-01
 10655.0  9.90658e-01
 10655.6  9.93482e-01
 10656.2  1.01557e+00
 10656.9  1.01882e+00
 10657.5  1.00878e+00
 10658.2  1.01519e+00
 10658.8  1.02227e+00
 10659.4  1.01810e+00
 10660.1  1.00053e+00
 10660.7  9.96156e-01
 10661.3  1.00111e+00
 10662.0  1.01111e+00
 10662.6  1.00762e+00
 10663.2  9.98340e-01
 10663.9  9.97235e-01
 10664.5  9.99936e-01
 10665.1  9.89873e-01
 10665.8  9.86214e-01
 10666.4  9.84931e-01
 10667.0  9.83950e-01
 10667.7  9.93000e-01
 10668.3  9.92828e-01
 10668.9  9.95034e-01
 10669.6  9.96594e-01
 10670.2  9.98824e-01
 10670.8  9.98102e-01
 10671.5  9.95314e-01
 10672.1  9.94694e-01
 10672.7  9.97880e-01
 10673.4  9.98224e-01
 10674.0  9.92740e-01
 10674.6  9.99657e-01
 10675.3  1.00923e+00
 10675.9  1.00174e+00
 10676.5  1.00136e+00
 10677.2  1.00721e+00
 10677.8  1.02315e+00
 10678.4  1.05137e+00
 10679.1  1.07898e+00
 10679.7  1.08939e+00
 10680.3  1.08622e+00
 10681.0  1.09532e+00
 10681.6  1.10832e+00
 10682.3  1.10625e+00
 10682.9  1.09824e+00
 10683.5  1.10307e+00
 10684.2  1.10770e+00
 10684.8  1.10983e+00
 10685.4  1.12742e+00
 10686.1  1.15024e+00
 10686.7  1.17525e+00
 10687.3  1.20063e+00
 10688.0  1.20702e+00
 10688.6  1.18639e+00
 10689.2  1.15238e+00
 10689.9  1.11996e+00
 10690.5  1.10730e+00
 10691.1  1.10500e+00
 10691.8  1.10891e+00
 10692.4  1.13658e+00
 10693.0  1.14934e+00
 10693.7  1.13671e+00
 10694.3  1.11901e+00
 10694.9  1.07740e+00
 10695.6  1.02869e+00
 10696.2  1.00594e+00
 10696.8  1.00434e+00
 10697.5  1.00395e+00
 10698.1  9.87703e-01
 10698.7  9.73792e-01
 10699.4  9.73238e-01
 10700.0  9.82558e-01
 10700.6  9.88229e-01
 10701.3  9.86359e-01
 10701.9  1.00442e+00
 10702.5  1.02230e+00
 10703.2  1.03785e+00
 10703.8  1.04724e+00
 10704.5  1.03897e+00
 10705.1  1.03151e+00
 10705.7  1.02864e+00
 10706.4  1.02332e+00
 10707.0  1.02943e+00
