#\*l[\oA]	F(\*l)
 10741.1  9.94029e-01
 10741.7  9.94346e-01
 10742.4  9.93477e-01
 10743.0  9.86091e-01
 10743.6  9.91377e-01
 10744.3  1.00167e+00
 10744.9  1.00677e+00
 10745.5  1.02368e+00
 10746.2  1.01930e+00
 10746.8  1.01144e+00
 10747.4  1.00875e+00
 10748.1  1.01531e+00
 10748.7  1.01599e+00
 10749.3  1.03493e+00
 10750.0  1.02508e+00
 10750.6  1.01471e+00
 10751.2  1.01554e+00
 10751.9  1.00497e+00
 10752.5  1.00643e+00
 10753.1  1.01295e+00
 10753.8  1.01251e+00
 10754.4  1.01306e+00
 10755.1  1.01004e+00
 10755.7  1.00486e+00
 10756.3  9.99671e-01
 10757.0  1.00242e+00
 10757.6  1.00236e+00
 10758.2  9.98066e-01
 10758.9  9.99990e-01
 10759.5  9.90999e-01
 10760.1  9.80361e-01
 10760.8  9.84207e-01
 10761.4  9.85498e-01
 10762.0  9.87645e-01
 10762.7  9.94491e-01
 10763.3  9.95720e-01
 10763.9  1.00622e+00
 10764.6  1.00135e+00
 10765.2  1.00088e+00
 10765.8  1.00746e+00
 10766.5  1.00913e+00
 10767.1  1.01617e+00
 10767.7  1.00357e+00
 10768.4  9.98928e-01
 10769.0  1.00066e+00
 10769.6  1.00634e+00
 10770.3  9.91952e-01
 10770.9  9.87746e-01
 10771.5  9.86187e-01
 10772.2  9.86169e-01
 10772.8  1.01463e+00
 10773.4  1.01520e+00
 10774.1  1.01085e+00
 10774.7  1.00033e+00
 10775.3  1.00149e+00
 10776.0  9.96776e-01
 10776.6  9.95595e-01
 10777.3  1.00904e+00
 10777.9  9.89497e-01
 10778.5  9.84663e-01
 10779.2  9.75906e-01
 10779.8  9.77047e-01
 10780.4  9.72593e-01
 10781.1  9.71952e-01
 10781.7  9.84275e-01
 10782.3  9.80383e-01
 10783.0  9.89747e-01
 10783.6  9.99000e-01
 10784.2  9.96463e-01
 10784.9  1.00041e+00
 10785.5  1.01411e+00
 10786.1  1.01674e+00
 10786.8  1.02529e+00
 10787.4  1.00764e+00
 10788.0  1.01431e+00
 10788.7  1.01062e+00
 10789.3  1.01624e+00
 10789.9  1.00705e+00
 10790.6  1.01374e+00
 10791.2  1.00649e+00
 10791.8  1.00485e+00
 10792.5  1.00039e+00
 10793.1  1.00387e+00
 10793.7  1.00494e+00
 10794.4  1.00520e+00
 10795.0  9.97965e-01
 10795.6  9.96612e-01
 10796.3  1.00187e+00
 10796.9  1.00297e+00
 10797.5  1.00479e+00
 10798.2  9.87579e-01
 10798.8  9.82628e-01
 10799.5  1.00082e+00
 10800.1  9.98533e-01
 10800.7  1.03397e+00
 10801.4  1.01265e+00
 10802.0  1.00290e+00
 10802.6  9.99544e-01
 10803.3  1.00904e+00
 10803.9  1.00300e+00
 10804.5  1.00164e+00
 10805.2  1.00743e+00
 10805.8  1.00987e+00
 10806.4  1.01095e+00
 10807.1  1.02515e+00
 10807.7  1.02237e+00
 10808.3  1.02059e+00
 10809.0  1.01479e+00
 10809.6  1.01057e+00
 10810.2  1.01735e+00
 10810.9  1.02574e+00
 10811.5  1.01573e+00
 10812.1  1.04115e+00
 10812.8  1.01829e+00
 10813.4  1.01735e+00
 10814.0  1.01922e+00
 10814.7  1.01266e+00
 10815.3  1.01468e+00
 10815.9  1.00429e+00
 10816.6  1.01276e+00
 10817.2  1.01909e+00
 10817.8  1.02553e+00
 10818.5  1.03519e+00
 10819.1  1.02691e+00
 10819.7  1.02852e+00
 10820.4  1.03485e+00
 10821.0  1.04330e+00
 10821.7  1.06774e+00
 10822.3  1.08443e+00
 10822.9  1.13458e+00
 10823.6  1.15398e+00
 10824.2  1.21546e+00
 10824.8  1.28116e+00
 10825.5  1.36961e+00
 10826.1  1.44909e+00
 10826.7  1.52089e+00
 10827.4  1.54289e+00
 10828.0  1.56437e+00
 10828.6  1.56187e+00
 10829.3  1.52343e+00
 10829.9  1.53110e+00
 10830.5  1.50092e+00
 10831.2  1.48016e+00
 10831.8  1.48147e+00
 10832.4  1.39228e+00
 10833.1  1.36988e+00
 10833.7  1.31094e+00
 10834.3  1.20355e+00
 10835.0  1.15487e+00
 10835.6  1.09852e+00
 10836.2  1.07848e+00
 10836.9  1.04854e+00
 10837.5  1.03397e+00
 10838.1  1.01673e+00
 10838.8  1.02048e+00
 10839.4  1.02216e+00
 10840.0  1.01646e+00
 10840.7  1.01397e+00
 10841.3  1.00066e+00
 10841.9  1.00066e+00
 10842.6  9.99039e-01
 10843.2  1.00262e+00
 10843.8  1.00799e+00
 10844.5  1.01623e+00
 10845.1  1.00769e+00
 10845.8  1.02076e+00
 10846.4  1.00419e+00
 10847.0  9.96457e-01
 10847.7  1.00665e+00
 10848.3  1.01038e+00
 10848.9  1.01244e+00
 10849.6  1.00599e+00
 10850.2  1.01106e+00
 10850.8  1.01922e+00
 10851.5  1.01017e+00
 10852.1  1.01757e+00
 10852.7  1.02672e+00
 10853.4  1.02718e+00
 10854.0  1.03197e+00
 10854.6  1.03006e+00
 10855.3  1.01816e+00
 10855.9  1.01685e+00
 10856.5  1.02519e+00
 10857.2  1.04515e+00
 10857.8  1.03718e+00
 10858.4  1.05651e+00
 10859.1  1.05461e+00
 10859.7  1.07908e+00
 10860.3  1.05748e+00
 10861.0  1.13323e+00
 10861.6  1.09758e+00
 10862.2  1.05454e+00
 10862.9  1.05819e+00
 10863.5  1.06935e+00
 10864.1  1.07345e+00
 10864.8  1.09033e+00
 10865.4  1.07219e+00
 10866.0  1.09363e+00
 10866.7  1.06904e+00
 10867.3  1.04781e+00
 10868.0  1.03909e+00
 10868.6  1.02823e+00
 10869.2  1.04769e+00
 10869.9  1.04311e+00
 10870.5  1.05090e+00
 10871.1  1.04951e+00
 10871.8  1.03632e+00
 10872.4  1.04132e+00
 10873.0  1.03973e+00
 10873.7  1.03690e+00
 10874.3  1.04208e+00
 10874.9  1.04262e+00
 10875.6  1.04812e+00
 10876.2  1.05840e+00
 10876.8  1.04116e+00
 10877.5  1.03432e+00
 10878.1  1.04224e+00
 10878.7  1.04002e+00
 10879.4  1.03850e+00
 10880.0  1.03020e+00
 10880.6  1.01904e+00
 10881.3  1.03453e+00
 10881.9  1.03360e+00
 10882.5  1.03633e+00
 10883.2  1.04768e+00
 10883.8  1.03442e+00
 10884.4  1.04401e+00
 10885.1  1.03893e+00
 10885.7  1.03580e+00
 10886.3  1.02930e+00
 10887.0  1.02545e+00
 10887.6  1.01982e+00
 10888.2  1.02649e+00
 10888.9  1.02876e+00
 10889.5  1.02680e+00
 10890.2  1.04791e+00
 10890.8  1.01625e+00
 10891.4  1.02670e+00
 10892.1  1.02312e+00
 10892.7  1.01852e+00
 10893.3  1.06331e+00
 10894.0  1.05204e+00
 10894.6  1.04033e+00
 10895.2  1.03969e+00
 10895.9  1.03758e+00
 10896.5  1.03777e+00
 10897.1  1.02383e+00
 10897.8  1.03669e+00
 10898.4  1.04405e+00
 10899.0  1.01998e+00
 10899.7  1.01433e+00
 10900.3  1.02047e+00
 10900.9  1.03415e+00
 10901.6  1.02411e+00
 10902.2  1.06832e+00
 10902.8  1.03222e+00
 10903.5  1.02613e+00
 10904.1  1.01968e+00
 10904.7  1.03388e+00
 10905.4  1.03597e+00
 10906.0  1.03005e+00
 10906.6  1.02188e+00
 10907.3  1.03835e+00
 10907.9  1.04417e+00
 10908.5  1.04757e+00
