#\*l[\oA]	F(\*l)
 11057.1  5.93360e-01
 11057.7  1.22420e+00
 11058.4  1.38436e+00
 11059.0  1.64989e+00
 11059.6  1.30930e+00
 11060.3  8.01237e-01
 11060.9  7.89746e-01
 11061.5  1.11509e-02
 11062.2  2.11028e+00
 11062.8  6.01255e-01
 11063.5  -6.13513e-01
 11064.1  7.58628e-01
 11064.7  9.75952e-01
 11065.4  3.11079e+00
 11066.0  2.27241e+00
 11066.6  2.54544e+00
 11067.3  1.18798e+00
 11067.9  4.66963e-01
 11068.5  1.35382e+00
 11069.2  3.26496e+00
 11069.8  2.58126e+00
 11070.4  2.10692e+00
 11071.1  8.63693e-01
 11071.7  1.74566e+00
 11072.3  1.93734e+00
 11073.0  2.92498e+00
 11073.6  2.80341e+00
