#\*l[\oA]	F(\*l)
 10638.2  1.01407e+00
 10638.8  9.75061e-01
 10639.4  9.68260e-01
 10640.1  1.01650e+00
 10640.7  1.10737e+00
 10641.3  1.03083e+00
 10642.0  9.63704e-01
 10642.6  1.00249e+00
 10643.2  9.97227e-01
 10643.9  9.82967e-01
 10644.5  9.84347e-01
 10645.1  9.93935e-01
 10645.8  1.00163e+00
 10646.4  9.81658e-01
 10647.1  9.34978e-01
 10647.7  1.05205e+00
 10648.3  1.01466e+00
 10649.0  9.82965e-01
 10649.6  9.88718e-01
 10650.2  9.54187e-01
 10650.9  9.89135e-01
 10651.5  9.50475e-01
 10652.1  1.00493e+00
 10652.8  1.01288e+00
 10653.4  9.33509e-01
 10654.0  1.03721e+00
 10654.7  1.05041e+00
 10655.3  9.86919e-01
 10655.9  1.01267e+00
 10656.6  1.05518e+00
 10657.2  9.94408e-01
 10657.8  9.84143e-01
 10658.5  1.01272e+00
 10659.1  9.58893e-01
 10659.7  9.90871e-01
 10660.4  1.00356e+00
 10661.0  1.02665e+00
 10661.6  1.03308e+00
 10662.3  1.01489e+00
 10662.9  1.00199e+00
 10663.5  1.01367e+00
 10664.2  1.05474e+00
 10664.8  1.00072e+00
 10665.4  1.03421e+00
 10666.1  1.07174e+00
 10666.7  1.07204e+00
 10667.3  1.01566e+00
 10668.0  9.67131e-01
 10668.6  1.00626e+00
 10669.3  1.08272e+00
 10669.9  1.07307e+00
 10670.5  9.73641e-01
 10671.2  1.03130e+00
 10671.8  9.78708e-01
 10672.4  8.68395e-01
 10673.1  9.44060e-01
 10673.7  9.51003e-01
 10674.3  9.75259e-01
 10675.0  1.02680e+00
 10675.6  1.06390e+00
 10676.2  9.73269e-01
 10676.9  1.01598e+00
 10677.5  1.00197e+00
 10678.1  9.38526e-01
 10678.8  1.03867e+00
 10679.4  1.04965e+00
 10680.0  1.02101e+00
 10680.7  9.74579e-01
 10681.3  9.86192e-01
 10681.9  1.03293e+00
 10682.6  9.93401e-01
 10683.2  9.80543e-01
 10683.8  9.93686e-01
 10684.5  9.82837e-01
 10685.1  9.64116e-01
 10685.7  9.53083e-01
 10686.4  9.44902e-01
 10687.0  9.68709e-01
 10687.6  1.05060e+00
 10688.3  1.11853e+00
 10688.9  1.00363e+00
 10689.5  9.33277e-01
 10690.2  9.88179e-01
 10690.8  1.04259e+00
 10691.5  1.02040e+00
 10692.1  9.22816e-01
 10692.7  9.59734e-01
 10693.4  1.08240e+00
 10694.0  1.06070e+00
 10694.6  9.39171e-01
 10695.3  8.60540e-01
 10695.9  9.94570e-01
 10696.5  9.92308e-01
 10697.2  9.14953e-01
 10697.8  9.59548e-01
 10698.4  9.21234e-01
 10699.1  8.95653e-01
 10699.7  1.01424e+00
 10700.3  9.25130e-01
 10701.0  8.71117e-01
 10701.6  9.48385e-01
 10702.2  9.56988e-01
 10702.9  9.06573e-01
 10703.5  9.47168e-01
 10704.1  9.30951e-01
 10704.8  9.41757e-01
 10705.4  9.51820e-01
 10706.0  9.64761e-01
 10706.7  9.35106e-01
 10707.3  9.31938e-01
 10707.9  9.75715e-01
 10708.6  9.75236e-01
 10709.2  9.06223e-01
 10709.8  9.04984e-01
 10710.5  9.38467e-01
 10711.1  9.50786e-01
 10711.7  9.72429e-01
 10712.4  9.48043e-01
 10713.0  9.65541e-01
 10713.7  1.04794e+00
 10714.3  1.01977e+00
 10714.9  9.55445e-01
 10715.6  9.72819e-01
 10716.2  8.97255e-01
 10716.8  9.47835e-01
 10717.5  9.99394e-01
 10718.1  9.77214e-01
 10718.7  9.71414e-01
 10719.4  9.90843e-01
 10720.0  9.89882e-01
 10720.6  9.49691e-01
 10721.3  9.71481e-01
 10721.9  9.19368e-01
 10722.5  8.62415e-01
 10723.2  8.81187e-01
 10723.8  9.25896e-01
 10724.4  9.09995e-01
 10725.1  9.04831e-01
 10725.7  9.52331e-01
 10726.3  9.21583e-01
 10727.0  9.67773e-01
 10727.6  9.63311e-01
 10728.2  9.56161e-01
 10728.9  9.59553e-01
