#\*l[\oA]	F(\*l)
 10837.8  3.41343e+00
 10838.4  3.10249e+00
 10839.1  2.85932e+00
 10839.7  2.65004e+00
 10840.3  2.46998e+00
 10841.0  2.31962e+00
 10841.6  2.22276e+00
 10842.2  2.10506e+00
 10842.9  1.98272e+00
 10843.5  1.91177e+00
 10844.1  1.87521e+00
 10844.8  1.86341e+00
 10845.4  1.87240e+00
 10846.0  1.86946e+00
 10846.7  1.82116e+00
 10847.3  1.78791e+00
 10847.9  1.79513e+00
 10848.6  1.81530e+00
 10849.2  1.83007e+00
 10849.8  1.85728e+00
 10850.5  1.89967e+00
 10851.1  1.90188e+00
 10851.7  1.90461e+00
 10852.4  1.91773e+00
 10853.0  1.91075e+00
 10853.6  1.93172e+00
 10854.3  1.93755e+00
 10854.9  1.90867e+00
 10855.5  1.91592e+00
 10856.2  1.93642e+00
 10856.8  1.87773e+00
 10857.5  1.85295e+00
 10858.1  1.94099e+00
 10858.7  2.02974e+00
 10859.4  2.04532e+00
 10860.0  2.13779e+00
 10860.6  2.37682e+00
 10861.3  2.45319e+00
 10861.9  2.29025e+00
 10862.5  2.07499e+00
 10863.2  1.92637e+00
 10863.8  1.87425e+00
 10864.4  1.87942e+00
 10865.1  1.87498e+00
 10865.7  1.87134e+00
 10866.3  1.87940e+00
 10867.0  1.88304e+00
 10867.6  1.85585e+00
 10868.2  1.84155e+00
 10868.9  1.84422e+00
 10869.5  1.85853e+00
 10870.1  1.88041e+00
 10870.8  1.81715e+00
 10871.4  1.71801e+00
 10872.0  1.67202e+00
 10872.7  1.64349e+00
 10873.3  1.59938e+00
 10873.9  1.56825e+00
 10874.6  1.52181e+00
 10875.2  1.47077e+00
 10875.8  1.45259e+00
 10876.5  1.41549e+00
 10877.1  1.37429e+00
 10877.7  1.35218e+00
 10878.4  1.35070e+00
 10879.0  1.34031e+00
 10879.6  1.30967e+00
 10880.3  1.31247e+00
 10880.9  1.33447e+00
 10881.6  1.28791e+00
 10882.2  1.23798e+00
 10882.8  1.24227e+00
 10883.5  1.25732e+00
 10884.1  1.24544e+00
 10884.7  1.21850e+00
 10885.4  1.20265e+00
 10886.0  1.18112e+00
 10886.6  1.19210e+00
 10887.3  1.21022e+00
 10887.9  1.18714e+00
 10888.5  1.12172e+00
 10889.2  1.11815e+00
 10889.8  1.13714e+00
 10890.4  1.15492e+00
 10891.1  1.18937e+00
 10891.7  1.16883e+00
 10892.3  1.12396e+00
 10893.0  1.13652e+00
 10893.6  1.15201e+00
 10894.2  1.14780e+00
 10894.9  1.15419e+00
 10895.5  1.17244e+00
 10896.1  1.18037e+00
 10896.8  1.18948e+00
 10897.4  1.18948e+00
 10898.0  1.17090e+00
 10898.7  1.16353e+00
 10899.3  1.21885e+00
 10899.9  1.27304e+00
 10900.6  1.20891e+00
 10901.2  1.18778e+00
 10901.8  1.28930e+00
 10902.5  1.35188e+00
 10903.1  1.34355e+00
 10903.8  1.35472e+00
 10904.4  1.40835e+00
 10905.0  1.44290e+00
 10905.7  1.46212e+00
 10906.3  1.47807e+00
 10906.9  1.49588e+00
 10907.6  1.49924e+00
 10908.2  1.50007e+00
 10908.8  1.53302e+00
 10909.5  1.58296e+00
 10910.1  1.62761e+00
 10910.7  1.67130e+00
 10911.4  1.71163e+00
 10912.0  1.69907e+00
 10912.6  1.65528e+00
 10913.3  1.63270e+00
 10913.9  1.63202e+00
 10914.5  1.62424e+00
 10915.2  1.61355e+00
 10915.8  1.60016e+00
 10916.4  1.58919e+00
 10917.1  1.59105e+00
 10917.7  1.57992e+00
 10918.3  1.57309e+00
 10919.0  1.59173e+00
 10919.6  1.59406e+00
 10920.2  1.56870e+00
 10920.9  1.58394e+00
 10921.5  1.71593e+00
 10922.1  1.78212e+00
 10922.8  1.72412e+00
 10923.4  1.92313e+00
 10924.0  2.19372e+00
 10924.7  2.29298e+00
 10925.3  2.50888e+00
 10925.9  2.81637e+00
 10926.6  3.14020e+00
 10927.2  3.49050e+00
 10927.9  3.83442e+00
 10928.5  4.14829e+00
 10929.1  4.43957e+00
 10929.8  4.70471e+00
 10930.4  4.78848e+00
 10931.0  4.90303e+00
 10931.7  5.15511e+00
 10932.3  5.29117e+00
 10932.9  5.46773e+00
 10933.6  5.65138e+00
 10934.2  5.84246e+00
 10934.8  6.46225e+00
 10935.5  7.65659e+00
 10936.1  8.97052e+00
 10936.7  9.06468e+00
 10937.4  7.87418e+00
 10938.0  6.67874e+00
 10938.6  5.98789e+00
 10939.3  5.57149e+00
 10939.9  5.36818e+00
 10940.5  5.27623e+00
 10941.2  5.08292e+00
 10941.8  4.77584e+00
 10942.4  4.60765e+00
 10943.1  4.56206e+00
 10943.7  4.33304e+00
 10944.3  4.09285e+00
 10945.0  4.10007e+00
 10945.6  3.83369e+00
 10946.2  3.46515e+00
 10946.9  3.40136e+00
 10947.5  3.32608e+00
 10948.1  3.11215e+00
 10948.8  2.88189e+00
 10949.4  2.67616e+00
 10950.1  2.52789e+00
 10950.7  2.38753e+00
 10951.3  2.24242e+00
 10952.0  2.10155e+00
 10952.6  1.95735e+00
 10953.2  1.83873e+00
 10953.9  1.73163e+00
 10954.5  1.70123e+00
 10955.1  1.73927e+00
 10955.8  1.65351e+00
 10956.4  1.51770e+00
 10957.0  1.50737e+00
 10957.7  1.55168e+00
 10958.3  1.58726e+00
